,country,year,household debt,labour comp per hour,age group,poverty rate,internet access,unemployment rate
2472,United Kingdom,2007,163.4616,93.542648,0-17,0.141,66.7177,5.262478
2473,United Kingdom,2007,163.4616,93.542648,total,0.128,66.7177,5.262478
2474,United Kingdom,2007,163.4616,93.542648,18-65,0.109,66.7177,5.262478
2475,United Kingdom,2007,163.4616,93.542648,66+,0.19,66.7177,5.262478
2476,United Kingdom,2008,162.2463,1.8110060000000001,0-17,0.136,71.1426,5.61258
2477,United Kingdom,2008,162.2463,1.8110060000000001,total,0.12300000000000001,71.1426,5.61258
2478,United Kingdom,2008,162.2463,1.8110060000000001,18-65,0.10800000000000001,71.1426,5.61258
2479,United Kingdom,2008,162.2463,1.8110060000000001,66+,0.168,71.1426,5.61258
2480,United Kingdom,2008,162.2463,95.23671,0-17,0.136,71.1426,5.61258
2481,United Kingdom,2008,162.2463,95.23671,total,0.12300000000000001,71.1426,5.61258
2482,United Kingdom,2008,162.2463,95.23671,18-65,0.10800000000000001,71.1426,5.61258
2483,United Kingdom,2008,162.2463,95.23671,66+,0.168,71.1426,5.61258
2484,United Kingdom,2009,156.6647,1.154414,0-17,0.121,76.6928,7.536722999999999
2485,United Kingdom,2009,156.6647,1.154414,total,0.11199999999999999,76.6928,7.536722999999999
2486,United Kingdom,2009,156.6647,1.154414,18-65,0.10099999999999999,76.6928,7.536722999999999
2487,United Kingdom,2009,156.6647,1.154414,66+,0.14400000000000002,76.6928,7.536722999999999
2488,United Kingdom,2009,156.6647,96.336137,0-17,0.121,76.6928,7.536722999999999
2489,United Kingdom,2009,156.6647,96.336137,total,0.11199999999999999,76.6928,7.536722999999999
2490,United Kingdom,2009,156.6647,96.336137,18-65,0.10099999999999999,76.6928,7.536722999999999
2491,United Kingdom,2009,156.6647,96.336137,66+,0.14400000000000002,76.6928,7.536722999999999
2492,United Kingdom,2010,153.5172,3.803208,0-17,0.105,79.6067,7.786648
2493,United Kingdom,2010,153.5172,3.803208,total,0.11,79.6067,7.786648
2494,United Kingdom,2010,153.5172,3.803208,18-65,0.10300000000000001,79.6067,7.786648
2495,United Kingdom,2010,153.5172,3.803208,66+,0.146,79.6067,7.786648
2496,United Kingdom,2010,153.5172,100.0,0-17,0.105,79.6067,7.786648
2497,United Kingdom,2010,153.5172,100.0,total,0.11,79.6067,7.786648
2498,United Kingdom,2010,153.5172,100.0,18-65,0.10300000000000001,79.6067,7.786648
2499,United Kingdom,2010,153.5172,100.0,66+,0.146,79.6067,7.786648
2500,United Kingdom,2011,152.5552,0.7387819999999999,0-17,0.102,82.70100000000001,8.036686
2501,United Kingdom,2011,152.5552,0.7387819999999999,total,0.10400000000000001,82.70100000000001,8.036686
2502,United Kingdom,2011,152.5552,0.7387819999999999,18-65,0.09699999999999999,82.70100000000001,8.036686
2503,United Kingdom,2011,152.5552,0.7387819999999999,66+,0.133,82.70100000000001,8.036686
2504,United Kingdom,2011,152.5552,100.738782,0-17,0.102,82.70100000000001,8.036686
2505,United Kingdom,2011,152.5552,100.738782,total,0.10400000000000001,82.70100000000001,8.036686
2506,United Kingdom,2011,152.5552,100.738782,18-65,0.09699999999999999,82.70100000000001,8.036686
2507,United Kingdom,2011,152.5552,100.738782,66+,0.133,82.70100000000001,8.036686
2508,United Kingdom,2012,146.9969,0.18541300000000002,0-17,0.10400000000000001,86.796,7.885344
2509,United Kingdom,2012,146.9969,0.18541300000000002,total,0.105,86.796,7.885344
2510,United Kingdom,2012,146.9969,0.18541300000000002,18-65,0.098,86.796,7.885344
2511,United Kingdom,2012,146.9969,0.18541300000000002,66+,0.134,86.796,7.885344
2512,United Kingdom,2012,146.9969,100.92556400000001,0-17,0.10400000000000001,86.796,7.885344
2513,United Kingdom,2012,146.9969,100.92556400000001,total,0.105,86.796,7.885344
2514,United Kingdom,2012,146.9969,100.92556400000001,18-65,0.098,86.796,7.885344
2515,United Kingdom,2012,146.9969,100.92556400000001,66+,0.134,86.796,7.885344
2516,United Kingdom,2013,142.2403,2.6245990000000003,0-17,0.099,88.4457,7.525075
2517,United Kingdom,2013,142.2403,2.6245990000000003,total,0.10400000000000001,88.4457,7.525075
2518,United Kingdom,2013,142.2403,2.6245990000000003,18-65,0.098,88.4457,7.525075
2519,United Kingdom,2013,142.2403,2.6245990000000003,66+,0.135,88.4457,7.525075
2520,United Kingdom,2013,142.2403,103.574455,0-17,0.099,88.4457,7.525075
2521,United Kingdom,2013,142.2403,103.574455,total,0.10400000000000001,88.4457,7.525075
2522,United Kingdom,2013,142.2403,103.574455,18-65,0.098,88.4457,7.525075
2523,United Kingdom,2013,142.2403,103.574455,66+,0.135,88.4457,7.525075
2524,United Kingdom,2014,141.7046,0.6829569999999999,0-17,0.11,90.3364,6.110472
2525,United Kingdom,2014,141.7046,0.6829569999999999,total,0.105,90.3364,6.110472
2526,United Kingdom,2014,141.7046,0.6829569999999999,18-65,0.09699999999999999,90.3364,6.110472
2527,United Kingdom,2014,141.7046,0.6829569999999999,66+,0.131,90.3364,6.110472
2528,United Kingdom,2014,141.7046,104.281825,0-17,0.11,90.3364,6.110472
2529,United Kingdom,2014,141.7046,104.281825,total,0.105,90.3364,6.110472
2530,United Kingdom,2014,141.7046,104.281825,18-65,0.09699999999999999,90.3364,6.110472
2531,United Kingdom,2014,141.7046,104.281825,66+,0.131,90.3364,6.110472
2532,United Kingdom,2015,138.4795,1.595204,0-17,0.11199999999999999,91.2516,5.301053
2533,United Kingdom,2015,138.4795,1.595204,total,0.109,91.2516,5.301053
2534,United Kingdom,2015,138.4795,1.595204,18-65,0.1,91.2516,5.301053
2535,United Kingdom,2015,138.4795,1.595204,66+,0.138,91.2516,5.301053
2536,United Kingdom,2015,138.4795,105.94533200000001,0-17,0.11199999999999999,91.2516,5.301053
2537,United Kingdom,2015,138.4795,105.94533200000001,total,0.109,91.2516,5.301053
2538,United Kingdom,2015,138.4795,105.94533200000001,18-65,0.1,91.2516,5.301053
2539,United Kingdom,2015,138.4795,105.94533200000001,66+,0.138,91.2516,5.301053
2540,United Kingdom,2016,141.8248,2.283362,0-17,0.11800000000000001,93.4847,4.809951
2541,United Kingdom,2016,141.8248,2.283362,total,0.111,93.4847,4.809951
2542,United Kingdom,2016,141.8248,2.283362,18-65,0.10099999999999999,93.4847,4.809951
2543,United Kingdom,2016,141.8248,2.283362,66+,0.142,93.4847,4.809951
2544,United Kingdom,2016,141.8248,108.364448,0-17,0.11800000000000001,93.4847,4.809951
2545,United Kingdom,2016,141.8248,108.364448,total,0.111,93.4847,4.809951
2546,United Kingdom,2016,141.8248,108.364448,18-65,0.10099999999999999,93.4847,4.809951
2547,United Kingdom,2016,141.8248,108.364448,66+,0.142,93.4847,4.809951
2548,United Kingdom,2017,142.7571,3.177093,0-17,0.129,93.99165,4.330292
2549,United Kingdom,2017,142.7571,3.177093,total,0.11900000000000001,93.99165,4.330292
2550,United Kingdom,2017,142.7571,3.177093,18-65,0.106,93.99165,4.330292
2551,United Kingdom,2017,142.7571,3.177093,66+,0.153,93.99165,4.330292
2552,United Kingdom,2017,142.7571,111.80728700000002,0-17,0.129,93.99165,4.330292
2553,United Kingdom,2017,142.7571,111.80728700000002,total,0.11900000000000001,93.99165,4.330292
2554,United Kingdom,2017,142.7571,111.80728700000002,18-65,0.106,93.99165,4.330292
2555,United Kingdom,2017,142.7571,111.80728700000002,66+,0.153,93.99165,4.330292
2556,United Kingdom,2018,141.151,3.0043729999999997,,,94.85223,3.996093
2557,United Kingdom,2018,141.151,115.166395,,,94.85223,3.996093
2558,United States,1995,94.30469000000001,2.076316,,,,5.608333
2559,United States,1995,94.30469000000001,56.927721999999996,,,,5.608333
2560,United States,1996,96.22100999999999,3.901417,,,,5.4166669999999995
2561,United States,1996,96.22100999999999,59.148709999999994,,,,5.4166669999999995
2562,United States,1997,97.3432,3.42306,,,,4.95
2563,United States,1997,97.3432,61.173405,,,,4.95
2564,United States,1998,98.52856,4.921543,,,,4.508333
2565,United States,1998,98.52856,64.184081,,,,4.508333
2566,United States,1999,102.6665,4.414338,,,,4.216667
2567,United States,1999,102.6665,67.017383,,,,4.216667
2568,United States,2000,104.0255,6.532817,,,,3.9916669999999996
2569,United States,2000,104.0255,71.39550600000001,,,,3.9916669999999996
2570,United States,2001,107.6555,4.419536,,,,4.733333
2571,United States,2001,107.6555,74.55085600000001,,,,4.733333
2572,United States,2002,112.7325,2.5287450000000002,,,,5.775
2573,United States,2002,112.7325,76.43605699999999,,,,5.775
2574,United States,2003,120.8327,4.063905999999999,,,,5.991667
2575,United States,2003,120.8327,79.542346,,,,5.991667
2576,United States,2004,127.5886,4.478285,,,,5.533333
2577,United States,2004,127.5886,83.104479,,,,5.533333
2578,United States,2005,135.5505,3.676791,,,,5.066667
2579,United States,2005,135.5505,86.160057,,,,5.066667
2580,United States,2006,140.5903,3.8688800000000003,,,,4.616667
2581,United States,2006,140.5903,89.493486,,,,4.616667
2582,United States,2007,143.6233,4.444755000000001,,,61.78,4.616667
2583,United States,2007,143.6233,93.471252,,,61.78,4.616667
2584,United States,2008,136.8601,2.998415,,,,5.775
2585,United States,2008,136.8601,96.27390799999999,,,,5.775
2586,United States,2009,135.8592,1.9376900000000001,,,68.69,9.266666
2587,United States,2009,135.8592,98.139397,,,68.69,9.266666
2588,United States,2010,128.4464,1.895877,,,71.06,9.616667
2589,United States,2010,128.4464,100.0,,,71.06,9.616667
2590,United States,2011,121.0132,1.9837509999999998,,,71.7,8.95
2591,United States,2011,121.0132,101.983751,,,71.7,8.95
2592,United States,2012,114.848,2.172901,,,74.76,8.066667
2593,United States,2012,114.848,104.19975600000001,,,74.76,8.066667
2594,United States,2013,115.9132,1.487997,0-17,0.205,74.15,7.375
2595,United States,2013,115.9132,1.487997,total,0.172,74.15,7.375
2596,United States,2013,115.9132,1.487997,18-65,0.153,74.15,7.375
2597,United States,2013,115.9132,1.487997,66+,0.20600000000000002,74.15,7.375
2598,United States,2013,115.9132,105.75024499999999,0-17,0.205,74.15,7.375
2599,United States,2013,115.9132,105.75024499999999,total,0.172,74.15,7.375
2600,United States,2013,115.9132,105.75024499999999,18-65,0.153,74.15,7.375
2601,United States,2013,115.9132,105.75024499999999,66+,0.20600000000000002,74.15,7.375
2602,United States,2014,111.95700000000001,2.518405,0-17,0.20199999999999999,,6.1666669999999995
2603,United States,2014,111.95700000000001,2.518405,total,0.175,,6.1666669999999995
2604,United States,2014,111.95700000000001,2.518405,18-65,0.157,,6.1666669999999995
2605,United States,2014,111.95700000000001,2.518405,66+,0.21,,6.1666669999999995
2606,United States,2014,111.95700000000001,108.41346399999999,0-17,0.20199999999999999,,6.1666669999999995
2607,United States,2014,111.95700000000001,108.41346399999999,total,0.175,,6.1666669999999995
2608,United States,2014,111.95700000000001,108.41346399999999,18-65,0.157,,6.1666669999999995
2609,United States,2014,111.95700000000001,108.41346399999999,66+,0.21,,6.1666669999999995
2610,United States,2015,109.0323,2.743944,0-17,0.19899999999999998,73.37,5.2916669999999995
2611,United States,2015,109.0323,2.743944,total,0.168,73.37,5.2916669999999995
2612,United States,2015,109.0323,2.743944,18-65,0.14800000000000002,73.37,5.2916669999999995
2613,United States,2015,109.0323,2.743944,66+,0.209,73.37,5.2916669999999995
2614,United States,2015,109.0323,111.388268,0-17,0.19899999999999998,73.37,5.2916669999999995
2615,United States,2015,109.0323,111.388268,total,0.168,73.37,5.2916669999999995
2616,United States,2015,109.0323,111.388268,18-65,0.14800000000000002,73.37,5.2916669999999995
2617,United States,2015,109.0323,111.388268,66+,0.209,73.37,5.2916669999999995
2618,United States,2016,109.2455,1.2344870000000001,0-17,0.209,,4.866667
2619,United States,2016,109.2455,1.2344870000000001,total,0.17800000000000002,,4.866667
2620,United States,2016,109.2455,1.2344870000000001,18-65,0.155,,4.866667
2621,United States,2016,109.2455,1.2344870000000001,66+,0.22899999999999998,,4.866667
2622,United States,2016,109.2455,112.763342,0-17,0.209,,4.866667
2623,United States,2016,109.2455,112.763342,total,0.17800000000000002,,4.866667
2624,United States,2016,109.2455,112.763342,18-65,0.155,,4.866667
2625,United States,2016,109.2455,112.763342,66+,0.22899999999999998,,4.866667
2626,United States,2017,108.3786,3.0634040000000002,0-17,0.212,77.97,4.35
2627,United States,2017,108.3786,3.0634040000000002,total,0.17800000000000002,77.97,4.35
2628,United States,2017,108.3786,3.0634040000000002,18-65,0.154,77.97,4.35
2629,United States,2017,108.3786,3.0634040000000002,66+,0.231,77.97,4.35
2630,United States,2017,108.3786,116.21773799999998,0-17,0.212,77.97,4.35
2631,United States,2017,108.3786,116.21773799999998,total,0.17800000000000002,77.97,4.35
2632,United States,2017,108.3786,116.21773799999998,18-65,0.154,77.97,4.35
2633,United States,2017,108.3786,116.21773799999998,66+,0.231,77.97,4.35
2634,United States,2018,105.3875,,,,,3.9
2635,Chile,2003,36.57342,,,,,9.54
2636,Chile,2004,42.81072,,,,,10.0075
2637,Chile,2005,45.34259,,,,,9.235
2638,Chile,2006,48.968270000000004,,,,19.7,7.8
2639,Chile,2007,56.75208000000001,,,,,7.13
2640,Chile,2008,57.90579,,,,,7.7925
2641,Chile,2009,58.6417,,0-17,0.23,30.0,9.675
2642,Chile,2009,58.6417,,total,0.17800000000000002,30.0,9.675
2643,Chile,2009,58.6417,,18-65,0.16,30.0,9.675
2644,Chile,2009,58.6417,,66+,0.149,30.0,9.675
2645,Chile,2010,59.10398000000001,,,,,8.15
2646,Chile,2011,58.31522,,0-17,0.253,,7.125
2647,Chile,2011,58.31522,,total,0.184,,7.125
2648,Chile,2011,58.31522,,18-65,0.161,,7.125
2649,Chile,2011,58.31522,,66+,0.154,,7.125
2650,Chile,2012,58.066359999999996,,,,60.53127531,6.432676
2651,Chile,2013,59.83234,,0-17,0.225,61.61042742,5.932378
2652,Chile,2013,59.83234,,total,0.168,61.61042742,5.932378
2653,Chile,2013,59.83234,,18-65,0.14800000000000002,61.61042742,5.932378
2654,Chile,2013,59.83234,,66+,0.15,61.61042742,5.932378
2655,Chile,2014,62.77065,,,,66.50388133,6.3914040000000005
2656,Chile,2015,65.9194,,0-17,0.21100000000000002,71.55808871,6.213719
2657,Chile,2015,65.9194,,total,0.161,71.55808871,6.213719
2658,Chile,2015,65.9194,,18-65,0.142,71.55808871,6.213719
2659,Chile,2015,65.9194,,66+,0.163,71.55808871,6.213719
2660,Chile,2016,66.75799,,,,79.29779525,6.490012999999999
2661,Chile,2017,70.15105,,0-17,0.215,87.53899513,6.673688
2662,Chile,2017,70.15105,,total,0.165,87.53899513,6.673688
2663,Chile,2017,70.15105,,18-65,0.145,87.53899513,6.673688
2664,Chile,2017,70.15105,,66+,0.17600000000000002,87.53899513,6.673688
2665,Estonia,1995,7.187466000000001,,,,,
2666,Estonia,1996,8.415864,,,,,
2667,Estonia,1997,13.92729,,,,,
2668,Estonia,1998,13.08077,,,,,
2669,Estonia,1999,15.51135,,,,,
2670,Estonia,2000,20.173029999999997,36.20789,,,,14.62371
2671,Estonia,2001,24.23659,9.884172,,,,13.01181
2672,Estonia,2001,24.23659,39.78674,,,,13.01181
2673,Estonia,2002,33.01303,10.117606,,,,11.21852
2674,Estonia,2002,33.01303,43.812206,,,,11.21852
2675,Estonia,2003,41.94959,10.458661,,,,10.35088
2676,Estonia,2003,41.94959,48.394376,,,,10.35088
2677,Estonia,2004,52.42507,11.636805,,,,10.13928
2678,Estonia,2004,52.42507,54.025935,,,,10.13928
2679,Estonia,2005,68.93932,8.917521,,,36.7926,8.033425
2680,Estonia,2005,68.93932,58.843709,,,36.7926,8.033425
2681,Estonia,2006,89.46101,15.408142999999999,,,45.1789,5.914059
2682,Estonia,2006,89.46101,67.910432,,,45.1789,5.914059
2683,Estonia,2007,102.87200000000001,25.689809,,,52.2022,4.592134
2684,Estonia,2007,102.87200000000001,85.356492,,,52.2022,4.592134
2685,Estonia,2008,98.01507,12.04833,,,57.3505,5.434531
2686,Estonia,2008,98.01507,95.640523,,,57.3505,5.434531
2687,Estonia,2009,104.7168,4.173099,,,61.8507,13.54691
2688,Estonia,2009,104.7168,99.631697,,,61.8507,13.54691
2689,Estonia,2010,104.0358,0.369664,,,66.8903,16.70262
2690,Estonia,2010,104.0358,100.0,,,66.8903,16.70262
2691,Estonia,2011,93.10143000000001,-0.40983100000000006,,,69.3906,12.33337
2692,Estonia,2011,93.10143000000001,99.59016899999999,,,69.3906,12.33337
2693,Estonia,2012,89.17227,7.629894,,,73.8201,10.023660000000001
2694,Estonia,2012,89.17227,107.18879299999999,,,73.8201,10.023660000000001
2695,Estonia,2013,83.06567,6.516242,0-17,0.141,79.3059,8.631536
2696,Estonia,2013,83.06567,6.516242,total,0.158,79.3059,8.631536
2697,Estonia,2013,83.06567,6.516242,18-65,0.146,79.3059,8.631536
2698,Estonia,2013,83.06567,6.516242,66+,0.222,79.3059,8.631536
2699,Estonia,2013,83.06567,114.173475,0-17,0.141,79.3059,8.631536
2700,Estonia,2013,83.06567,114.173475,total,0.158,79.3059,8.631536
2701,Estonia,2013,83.06567,114.173475,18-65,0.146,79.3059,8.631536
2702,Estonia,2013,83.06567,114.173475,66+,0.222,79.3059,8.631536
2703,Estonia,2014,81.38665,6.8234509999999995,0-17,0.15,82.8959,7.355542999999999
2704,Estonia,2014,81.38665,6.8234509999999995,total,0.157,82.8959,7.355542999999999
2705,Estonia,2014,81.38665,6.8234509999999995,18-65,0.132,82.8959,7.355542999999999
2706,Estonia,2014,81.38665,6.8234509999999995,66+,0.258,82.8959,7.355542999999999
2707,Estonia,2014,81.38665,121.964046,0-17,0.15,82.8959,7.355542999999999
2708,Estonia,2014,81.38665,121.964046,total,0.157,82.8959,7.355542999999999
2709,Estonia,2014,81.38665,121.964046,18-65,0.132,82.8959,7.355542999999999
2710,Estonia,2014,81.38665,121.964046,66+,0.258,82.8959,7.355542999999999
2711,Estonia,2015,80.22324,3.723506,0-17,0.121,87.729,6.191967
2712,Estonia,2015,80.22324,3.723506,total,0.16,87.729,6.191967
2713,Estonia,2015,80.22324,3.723506,18-65,0.128,87.729,6.191967
2714,Estonia,2015,80.22324,3.723506,66+,0.322,87.729,6.191967
2715,Estonia,2015,80.22324,126.505385,0-17,0.121,87.729,6.191967
2716,Estonia,2015,80.22324,126.505385,total,0.16,87.729,6.191967
2717,Estonia,2015,80.22324,126.505385,18-65,0.128,87.729,6.191967
2718,Estonia,2015,80.22324,126.505385,66+,0.322,87.729,6.191967
2719,Estonia,2016,80.79245,6.261985,0-17,0.098,86.1886,6.753039
2720,Estonia,2016,80.79245,6.261985,total,0.158,86.1886,6.753039
2721,Estonia,2016,80.79245,6.261985,18-65,0.11900000000000001,86.1886,6.753039
2722,Estonia,2016,80.79245,6.261985,66+,0.36,86.1886,6.753039
2723,Estonia,2016,80.79245,134.427133,0-17,0.098,86.1886,6.753039
2724,Estonia,2016,80.79245,134.427133,total,0.158,86.1886,6.753039
2725,Estonia,2016,80.79245,134.427133,18-65,0.11900000000000001,86.1886,6.753039
2726,Estonia,2016,80.79245,134.427133,66+,0.36,86.1886,6.753039
2727,Estonia,2017,80.66492,6.406726,0-17,0.098,88.26525,5.762793
2728,Estonia,2017,80.66492,6.406726,total,0.158,88.26525,5.762793
2729,Estonia,2017,80.66492,6.406726,18-65,0.11599999999999999,88.26525,5.762793
2730,Estonia,2017,80.66492,6.406726,66+,0.37200000000000005,88.26525,5.762793
2731,Estonia,2017,80.66492,143.039511,0-17,0.098,88.26525,5.762793
2732,Estonia,2017,80.66492,143.039511,total,0.158,88.26525,5.762793
2733,Estonia,2017,80.66492,143.039511,18-65,0.11599999999999999,88.26525,5.762793
2734,Estonia,2017,80.66492,143.039511,66+,0.37200000000000005,88.26525,5.762793
2735,Estonia,2018,79.01333000000001,13.417916,,,90.47119,5.374337000000001
2736,Estonia,2018,79.01333000000001,162.23243300000001,,,90.47119,5.374337000000001
2737,Slovenia,1995,25.21782,32.74791,,,,
2738,Slovenia,1996,25.483179999999997,13.963454,,,,
2739,Slovenia,1996,25.483179999999997,37.32065,,,,
2740,Slovenia,1997,25.77479,12.095151,,,,
2741,Slovenia,1997,25.77479,41.834639,,,,
2742,Slovenia,1998,27.84745,7.415322,,,,
2743,Slovenia,1998,27.84745,44.936811999999996,,,,
2744,Slovenia,1999,33.48335,8.500216,,,,7.417528999999999
2745,Slovenia,1999,33.48335,48.756538,,,,7.417528999999999
2746,Slovenia,2000,34.07442,10.575066,,,,6.731878
2747,Slovenia,2000,34.07442,53.912574,,,,6.731878
2748,Slovenia,2001,33.8493,13.234985,,,,6.175611
2749,Slovenia,2001,33.8493,61.047895,,,,6.175611
2750,Slovenia,2002,34.063759999999995,5.734737,,,,6.310935
2751,Slovenia,2002,34.063759999999995,64.54883199999999,,,,6.310935
2752,Slovenia,2003,36.01576,6.9174809999999995,,,,6.675458
2753,Slovenia,2003,36.01576,69.01398499999999,,,,6.675458
2754,Slovenia,2004,36.8505,5.867072,0-17,0.069,,6.294299
2755,Slovenia,2004,36.8505,5.867072,total,0.079,,6.294299
2756,Slovenia,2004,36.8505,5.867072,18-65,0.064,,6.294299
2757,Slovenia,2004,36.8505,5.867072,66+,0.165,,6.294299
2758,Slovenia,2004,36.8505,73.063085,0-17,0.069,,6.294299
2759,Slovenia,2004,36.8505,73.063085,total,0.079,,6.294299
2760,Slovenia,2004,36.8505,73.063085,18-65,0.064,,6.294299
2761,Slovenia,2004,36.8505,73.063085,66+,0.165,,6.294299
2762,Slovenia,2005,40.84766,8.520727,0-17,0.061,48.2092,6.503201
2763,Slovenia,2005,40.84766,8.520727,total,0.071,48.2092,6.503201
2764,Slovenia,2005,40.84766,8.520727,18-65,0.057,48.2092,6.503201
2765,Slovenia,2005,40.84766,8.520727,66+,0.146,48.2092,6.503201
2766,Slovenia,2005,40.84766,79.288591,0-17,0.061,48.2092,6.503201
2767,Slovenia,2005,40.84766,79.288591,total,0.071,48.2092,6.503201
2768,Slovenia,2005,40.84766,79.288591,18-65,0.057,48.2092,6.503201
2769,Slovenia,2005,40.84766,79.288591,66+,0.146,48.2092,6.503201
2770,Slovenia,2006,45.41596,6.841264,0-17,0.07,54.355,5.952952
2771,Slovenia,2006,45.41596,6.841264,total,0.07400000000000001,54.355,5.952952
2772,Slovenia,2006,45.41596,6.841264,18-65,0.059000000000000004,54.355,5.952952
2773,Slovenia,2006,45.41596,6.841264,66+,0.154,54.355,5.952952
2774,Slovenia,2006,45.41596,84.71293299999999,0-17,0.07,54.355,5.952952
2775,Slovenia,2006,45.41596,84.71293299999999,total,0.07400000000000001,54.355,5.952952
2776,Slovenia,2006,45.41596,84.71293299999999,18-65,0.059000000000000004,54.355,5.952952
2777,Slovenia,2006,45.41596,84.71293299999999,66+,0.154,54.355,5.952952
2778,Slovenia,2007,53.005869999999994,6.856725999999999,0-17,0.069,57.6123,4.824745
2779,Slovenia,2007,53.005869999999994,6.856725999999999,total,0.079,57.6123,4.824745
2780,Slovenia,2007,53.005869999999994,6.856725999999999,18-65,0.063,57.6123,4.824745
2781,Slovenia,2007,53.005869999999994,6.856725999999999,66+,0.168,57.6123,4.824745
2782,Slovenia,2007,53.005869999999994,90.521467,0-17,0.069,57.6123,4.824745
2783,Slovenia,2007,53.005869999999994,90.521467,total,0.079,57.6123,4.824745
2784,Slovenia,2007,53.005869999999994,90.521467,18-65,0.063,57.6123,4.824745
2785,Slovenia,2007,53.005869999999994,90.521467,66+,0.168,57.6123,4.824745
2786,Slovenia,2008,54.52403,6.372142,0-17,0.07400000000000001,58.886,4.375046
2787,Slovenia,2008,54.52403,6.372142,total,0.079,58.886,4.375046
2788,Slovenia,2008,54.52403,6.372142,18-65,0.061,58.886,4.375046
2789,Slovenia,2008,54.52403,6.372142,66+,0.17,58.886,4.375046
2790,Slovenia,2008,54.52403,96.289624,0-17,0.07400000000000001,58.886,4.375046
2791,Slovenia,2008,54.52403,96.289624,total,0.079,58.886,4.375046
2792,Slovenia,2008,54.52403,96.289624,18-65,0.061,58.886,4.375046
2793,Slovenia,2008,54.52403,96.289624,66+,0.17,58.886,4.375046
2794,Slovenia,2009,57.147240000000004,0.960834,0-17,0.08,63.9361,5.847313
2795,Slovenia,2009,57.147240000000004,0.960834,total,0.083,63.9361,5.847313
2796,Slovenia,2009,57.147240000000004,0.960834,18-65,0.07,63.9361,5.847313
2797,Slovenia,2009,57.147240000000004,0.960834,66+,0.154,63.9361,5.847313
2798,Slovenia,2009,57.147240000000004,97.214807,0-17,0.08,63.9361,5.847313
2799,Slovenia,2009,57.147240000000004,97.214807,total,0.083,63.9361,5.847313
2800,Slovenia,2009,57.147240000000004,97.214807,18-65,0.07,63.9361,5.847313
2801,Slovenia,2009,57.147240000000004,97.214807,66+,0.154,63.9361,5.847313
2802,Slovenia,2010,60.08191,2.8649880000000003,0-17,0.095,68.1288,7.237447
2803,Slovenia,2010,60.08191,2.8649880000000003,total,0.091,68.1288,7.237447
2804,Slovenia,2010,60.08191,2.8649880000000003,18-65,0.075,68.1288,7.237447
2805,Slovenia,2010,60.08191,2.8649880000000003,66+,0.162,68.1288,7.237447
2806,Slovenia,2010,60.08191,100.0,0-17,0.095,68.1288,7.237447
2807,Slovenia,2010,60.08191,100.0,total,0.091,68.1288,7.237447
2808,Slovenia,2010,60.08191,100.0,18-65,0.075,68.1288,7.237447
2809,Slovenia,2010,60.08191,100.0,66+,0.162,68.1288,7.237447
2810,Slovenia,2011,58.82555,2.476393,0-17,0.08,72.5964,8.169436
2811,Slovenia,2011,58.82555,2.476393,total,0.086,72.5964,8.169436
2812,Slovenia,2011,58.82555,2.476393,18-65,0.076,72.5964,8.169436
2813,Slovenia,2011,58.82555,2.476393,66+,0.145,72.5964,8.169436
2814,Slovenia,2011,58.82555,102.476393,0-17,0.08,72.5964,8.169436
2815,Slovenia,2011,58.82555,102.476393,total,0.086,72.5964,8.169436
2816,Slovenia,2011,58.82555,102.476393,18-65,0.076,72.5964,8.169436
2817,Slovenia,2011,58.82555,102.476393,66+,0.145,72.5964,8.169436
2818,Slovenia,2012,60.68124,0.36853600000000003,0-17,0.08900000000000001,73.9378,8.838806
2819,Slovenia,2012,60.68124,0.36853600000000003,total,0.095,73.9378,8.838806
2820,Slovenia,2012,60.68124,0.36853600000000003,18-65,0.083,73.9378,8.838806
2821,Slovenia,2012,60.68124,0.36853600000000003,66+,0.157,73.9378,8.838806
2822,Slovenia,2012,60.68124,102.854055,0-17,0.08900000000000001,73.9378,8.838806
2823,Slovenia,2012,60.68124,102.854055,total,0.095,73.9378,8.838806
2824,Slovenia,2012,60.68124,102.854055,18-65,0.083,73.9378,8.838806
2825,Slovenia,2012,60.68124,102.854055,66+,0.157,73.9378,8.838806
2826,Slovenia,2013,58.99211,-0.6644479999999999,0-17,0.098,75.6204,10.10859
2827,Slovenia,2013,58.99211,-0.6644479999999999,total,0.095,75.6204,10.10859
2828,Slovenia,2013,58.99211,-0.6644479999999999,18-65,0.08800000000000001,75.6204,10.10859
2829,Slovenia,2013,58.99211,-0.6644479999999999,66+,0.122,75.6204,10.10859
2830,Slovenia,2013,58.99211,102.170643,0-17,0.098,75.6204,10.10859
2831,Slovenia,2013,58.99211,102.170643,total,0.095,75.6204,10.10859
2832,Slovenia,2013,58.99211,102.170643,18-65,0.08800000000000001,75.6204,10.10859
2833,Slovenia,2013,58.99211,102.170643,66+,0.122,75.6204,10.10859
2834,Slovenia,2014,58.191390000000006,0.32310700000000003,0-17,0.09,76.8,9.673278
2835,Slovenia,2014,58.191390000000006,0.32310700000000003,total,0.09300000000000001,76.8,9.673278
2836,Slovenia,2014,58.191390000000006,0.32310700000000003,18-65,0.085,76.8,9.673278
2837,Slovenia,2014,58.191390000000006,0.32310700000000003,66+,0.131,76.8,9.673278
2838,Slovenia,2014,58.191390000000006,102.500764,0-17,0.09,76.8,9.673278
