"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","LABCOMP","TOT","IDX2010","A","2009",98.449473,
"PRT","LABCOMP","TOT","IDX2010","A","2010",100,
"PRT","LABCOMP","TOT","IDX2010","A","2011",99.419369,
"PRT","LABCOMP","TOT","IDX2010","A","2012",97.029682,
"PRT","LABCOMP","TOT","IDX2010","A","2013",99.665119,
"PRT","LABCOMP","TOT","IDX2010","A","2014",97.362799,
"PRT","LABCOMP","TOT","IDX2010","A","2015",97.732791,
"PRT","LABCOMP","TOT","IDX2010","A","2016",98.831591,
"PRT","LABCOMP","TOT","IDX2010","A","2017",101.560035,
"PRT","LABCOMP","TOT","IDX2010","A","2018",104.49722,
"PRT","LABCOMP","TOT","IDX2010","A","2019",107.853274,
"SVK","LABCOMP","TOT","AGRWTH","A","1996",15.261525,
"SVK","LABCOMP","TOT","AGRWTH","A","1997",16.461627,
"SVK","LABCOMP","TOT","AGRWTH","A","1998",10.780937,
"SVK","LABCOMP","TOT","AGRWTH","A","1999",7.322391,
"SVK","LABCOMP","TOT","AGRWTH","A","2000",13.500009,
"SVK","LABCOMP","TOT","AGRWTH","A","2001",6.641616,
"SVK","LABCOMP","TOT","AGRWTH","A","2002",12.040643,
"SVK","LABCOMP","TOT","AGRWTH","A","2003",11.525967,
"SVK","LABCOMP","TOT","AGRWTH","A","2004",5.339183,
"SVK","LABCOMP","TOT","AGRWTH","A","2005",6.65872,
"SVK","LABCOMP","TOT","AGRWTH","A","2006",8.003831,
"SVK","LABCOMP","TOT","AGRWTH","A","2007",8.227626,
"SVK","LABCOMP","TOT","AGRWTH","A","2008",6.444773,
"SVK","LABCOMP","TOT","AGRWTH","A","2009",3.696036,
"SVK","LABCOMP","TOT","AGRWTH","A","2010",3.522821,
"SVK","LABCOMP","TOT","AGRWTH","A","2011",2.580763,
"SVK","LABCOMP","TOT","AGRWTH","A","2012",2.656063,
"SVK","LABCOMP","TOT","AGRWTH","A","2013",3.481624,
"SVK","LABCOMP","TOT","AGRWTH","A","2014",2.591378,
"SVK","LABCOMP","TOT","AGRWTH","A","2015",4.009101,
"SVK","LABCOMP","TOT","AGRWTH","A","2016",3.106953,
"SVK","LABCOMP","TOT","AGRWTH","A","2017",7.160959,
"SVK","LABCOMP","TOT","AGRWTH","A","2018",6.198122,
"SVK","LABCOMP","TOT","AGRWTH","A","2019",6.830343,
"SVK","LABCOMP","TOT","IDX2010","A","1995",27.60686,
"SVK","LABCOMP","TOT","IDX2010","A","1996",31.820088,
"SVK","LABCOMP","TOT","IDX2010","A","1997",37.058192,
"SVK","LABCOMP","TOT","IDX2010","A","1998",41.053412,
"SVK","LABCOMP","TOT","IDX2010","A","1999",44.059503,
"SVK","LABCOMP","TOT","IDX2010","A","2000",50.00754,
"SVK","LABCOMP","TOT","IDX2010","A","2001",53.328849,
"SVK","LABCOMP","TOT","IDX2010","A","2002",59.749985,
"SVK","LABCOMP","TOT","IDX2010","A","2003",66.636749,
"SVK","LABCOMP","TOT","IDX2010","A","2004",70.194607,
"SVK","LABCOMP","TOT","IDX2010","A","2005",74.868669,
"SVK","LABCOMP","TOT","IDX2010","A","2006",80.861031,
"SVK","LABCOMP","TOT","IDX2010","A","2007",87.513974,
"SVK","LABCOMP","TOT","IDX2010","A","2008",93.154051,
"SVK","LABCOMP","TOT","IDX2010","A","2009",96.597059,
"SVK","LABCOMP","TOT","IDX2010","A","2010",100,
"SVK","LABCOMP","TOT","IDX2010","A","2011",102.580763,
"SVK","LABCOMP","TOT","IDX2010","A","2012",105.305373,
"SVK","LABCOMP","TOT","IDX2010","A","2013",108.971711,
"SVK","LABCOMP","TOT","IDX2010","A","2014",111.795579,
"SVK","LABCOMP","TOT","IDX2010","A","2015",116.277577,
"SVK","LABCOMP","TOT","IDX2010","A","2016",119.890266,
"SVK","LABCOMP","TOT","IDX2010","A","2017",128.475559,
"SVK","LABCOMP","TOT","IDX2010","A","2018",136.438631,
"SVK","LABCOMP","TOT","IDX2010","A","2019",145.757859,
"ESP","LABCOMP","TOT","AGRWTH","A","1996",2.999016,
"ESP","LABCOMP","TOT","AGRWTH","A","1997",2.426509,
"ESP","LABCOMP","TOT","AGRWTH","A","1998",1.784805,
"ESP","LABCOMP","TOT","AGRWTH","A","1999",1.470533,
"ESP","LABCOMP","TOT","AGRWTH","A","2000",3.278008,
"ESP","LABCOMP","TOT","AGRWTH","A","2001",2.278775,
"ESP","LABCOMP","TOT","AGRWTH","A","2002",3.234255,
"ESP","LABCOMP","TOT","AGRWTH","A","2003",2.58961,
"ESP","LABCOMP","TOT","AGRWTH","A","2004",3.685403,
"ESP","LABCOMP","TOT","AGRWTH","A","2005",3.511335,
"ESP","LABCOMP","TOT","AGRWTH","A","2006",4.262025,
"ESP","LABCOMP","TOT","AGRWTH","A","2007",4.970277,
"ESP","LABCOMP","TOT","AGRWTH","A","2008",6.535996,
"ESP","LABCOMP","TOT","AGRWTH","A","2009",3.671234,
"ESP","LABCOMP","TOT","AGRWTH","A","2010",1.798072,
"ESP","LABCOMP","TOT","AGRWTH","A","2011",-0.032132,
"ESP","LABCOMP","TOT","AGRWTH","A","2012",-0.326636,
"ESP","LABCOMP","TOT","AGRWTH","A","2013",1.022981,
"ESP","LABCOMP","TOT","AGRWTH","A","2014",0.284392,
"ESP","LABCOMP","TOT","AGRWTH","A","2015",0.680058,
"ESP","LABCOMP","TOT","AGRWTH","A","2016",-0.411568,
"ESP","LABCOMP","TOT","AGRWTH","A","2017",1.193054,
"ESP","LABCOMP","TOT","AGRWTH","A","2018",0.781073,
"ESP","LABCOMP","TOT","AGRWTH","A","2019",2.642972,
"ESP","LABCOMP","TOT","IDX2010","A","1995",62.1182,
"ESP","LABCOMP","TOT","IDX2010","A","1996",63.981135,
"ESP","LABCOMP","TOT","IDX2010","A","1997",65.533642,
"ESP","LABCOMP","TOT","IDX2010","A","1998",66.70329,
"ESP","LABCOMP","TOT","IDX2010","A","1999",67.684184,
"ESP","LABCOMP","TOT","IDX2010","A","2000",69.902877,
"ESP","LABCOMP","TOT","IDX2010","A","2001",71.495807,
"ESP","LABCOMP","TOT","IDX2010","A","2002",73.808163,
"ESP","LABCOMP","TOT","IDX2010","A","2003",75.719506,
"ESP","LABCOMP","TOT","IDX2010","A","2004",78.510076,
"ESP","LABCOMP","TOT","IDX2010","A","2005",81.266828,
"ESP","LABCOMP","TOT","IDX2010","A","2006",84.730441,
"ESP","LABCOMP","TOT","IDX2010","A","2007",88.941778,
"ESP","LABCOMP","TOT","IDX2010","A","2008",94.755009,
"ESP","LABCOMP","TOT","IDX2010","A","2009",98.233687,
"ESP","LABCOMP","TOT","IDX2010","A","2010",100,
"ESP","LABCOMP","TOT","IDX2010","A","2011",99.967868,
"ESP","LABCOMP","TOT","IDX2010","A","2012",99.641337,
"ESP","LABCOMP","TOT","IDX2010","A","2013",100.660649,
"ESP","LABCOMP","TOT","IDX2010","A","2014",100.94692,
"ESP","LABCOMP","TOT","IDX2010","A","2015",101.633418,
"ESP","LABCOMP","TOT","IDX2010","A","2016",101.215128,
"ESP","LABCOMP","TOT","IDX2010","A","2017",102.422679,
"ESP","LABCOMP","TOT","IDX2010","A","2018",103.222674,
"ESP","LABCOMP","TOT","IDX2010","A","2019",105.95082,
"SWE","LABCOMP","TOT","AGRWTH","A","1994",3.848772,
"SWE","LABCOMP","TOT","AGRWTH","A","1995",2.041167,
"SWE","LABCOMP","TOT","AGRWTH","A","1996",5.869501,
"SWE","LABCOMP","TOT","AGRWTH","A","1997",5.613598,
"SWE","LABCOMP","TOT","AGRWTH","A","1998",-1.473825,
"SWE","LABCOMP","TOT","AGRWTH","A","1999",3.217712,
"SWE","LABCOMP","TOT","AGRWTH","A","2000",8.116959,
"SWE","LABCOMP","TOT","AGRWTH","A","2001",5.766484,
"SWE","LABCOMP","TOT","AGRWTH","A","2002",4.754533,
"SWE","LABCOMP","TOT","AGRWTH","A","2003",4.798978,
"SWE","LABCOMP","TOT","AGRWTH","A","2004",2.60437,
"SWE","LABCOMP","TOT","AGRWTH","A","2005",3.675585,
"SWE","LABCOMP","TOT","AGRWTH","A","2006",2.884225,
"SWE","LABCOMP","TOT","AGRWTH","A","2007",4.600188,
"SWE","LABCOMP","TOT","AGRWTH","A","2008",3.062201,
"SWE","LABCOMP","TOT","AGRWTH","A","2009",3.184795,
"SWE","LABCOMP","TOT","AGRWTH","A","2010",0.736221,
"SWE","LABCOMP","TOT","AGRWTH","A","2011",3.063219,
"SWE","LABCOMP","TOT","AGRWTH","A","2012",3.909025,
"SWE","LABCOMP","TOT","AGRWTH","A","2013",2.423942,
"SWE","LABCOMP","TOT","AGRWTH","A","2014",2.315822,
"SWE","LABCOMP","TOT","AGRWTH","A","2015",2.481134,
"SWE","LABCOMP","TOT","AGRWTH","A","2016",1.642048,
"SWE","LABCOMP","TOT","AGRWTH","A","2017",2.932402,
"SWE","LABCOMP","TOT","AGRWTH","A","2018",3.945704,
"SWE","LABCOMP","TOT","AGRWTH","A","2019",4.017906,
"SWE","LABCOMP","TOT","IDX2010","A","1993",53.905183,
"SWE","LABCOMP","TOT","IDX2010","A","1994",55.97987,
"SWE","LABCOMP","TOT","IDX2010","A","1995",57.122513,
"SWE","LABCOMP","TOT","IDX2010","A","1996",60.475319,
"SWE","LABCOMP","TOT","IDX2010","A","1997",63.870161,
"SWE","LABCOMP","TOT","IDX2010","A","1998",62.928826,
"SWE","LABCOMP","TOT","IDX2010","A","1999",64.953695,
"SWE","LABCOMP","TOT","IDX2010","A","2000",70.225959,
"SWE","LABCOMP","TOT","IDX2010","A","2001",74.275528,
"SWE","LABCOMP","TOT","IDX2010","A","2002",77.806982,
"SWE","LABCOMP","TOT","IDX2010","A","2003",81.540922,
"SWE","LABCOMP","TOT","IDX2010","A","2004",83.664549,
"SWE","LABCOMP","TOT","IDX2010","A","2005",86.73971,
"SWE","LABCOMP","TOT","IDX2010","A","2006",89.241479,
"SWE","LABCOMP","TOT","IDX2010","A","2007",93.346755,
"SWE","LABCOMP","TOT","IDX2010","A","2008",96.20522,
"SWE","LABCOMP","TOT","IDX2010","A","2009",99.269159,
"SWE","LABCOMP","TOT","IDX2010","A","2010",100,
"SWE","LABCOMP","TOT","IDX2010","A","2011",103.063219,
"SWE","LABCOMP","TOT","IDX2010","A","2012",107.091986,
"SWE","LABCOMP","TOT","IDX2010","A","2013",109.687833,
"SWE","LABCOMP","TOT","IDX2010","A","2014",112.228008,
"SWE","LABCOMP","TOT","IDX2010","A","2015",115.012535,
"SWE","LABCOMP","TOT","IDX2010","A","2016",116.901096,
"SWE","LABCOMP","TOT","IDX2010","A","2017",120.329106,
"SWE","LABCOMP","TOT","IDX2010","A","2018",125.076936,
"SWE","LABCOMP","TOT","IDX2010","A","2019",130.10241,
"GBR","LABCOMP","TOT","AGRWTH","A","1995",3.543281,
"GBR","LABCOMP","TOT","AGRWTH","A","1996",3.059326,
"GBR","LABCOMP","TOT","AGRWTH","A","1997",7.015567,
"GBR","LABCOMP","TOT","AGRWTH","A","1998",2.330308,
"GBR","LABCOMP","TOT","AGRWTH","A","1999",6.419839,
"GBR","LABCOMP","TOT","AGRWTH","A","2000",6.30428,
"GBR","LABCOMP","TOT","AGRWTH","A","2001",5.133118,
"GBR","LABCOMP","TOT","AGRWTH","A","2002",3.333253,
"GBR","LABCOMP","TOT","AGRWTH","A","2003",5.670975,
"GBR","LABCOMP","TOT","AGRWTH","A","2004",6.345624,
"GBR","LABCOMP","TOT","AGRWTH","A","2005",2.993168,
"GBR","LABCOMP","TOT","AGRWTH","A","2006",6.169104,
"GBR","LABCOMP","TOT","AGRWTH","A","2007",5.238283,
"GBR","LABCOMP","TOT","AGRWTH","A","2008",1.811006,
"GBR","LABCOMP","TOT","AGRWTH","A","2009",1.154414,
"GBR","LABCOMP","TOT","AGRWTH","A","2010",3.803208,
"GBR","LABCOMP","TOT","AGRWTH","A","2011",0.738782,
"GBR","LABCOMP","TOT","AGRWTH","A","2012",0.185413,
"GBR","LABCOMP","TOT","AGRWTH","A","2013",2.624599,
"GBR","LABCOMP","TOT","AGRWTH","A","2014",0.682957,
"GBR","LABCOMP","TOT","AGRWTH","A","2015",1.595204,
"GBR","LABCOMP","TOT","AGRWTH","A","2016",2.283362,
"GBR","LABCOMP","TOT","AGRWTH","A","2017",3.177093,
"GBR","LABCOMP","TOT","AGRWTH","A","2018",3.004373,
"GBR","LABCOMP","TOT","AGRWTH","A","2019",3.380639,
"GBR","LABCOMP","TOT","IDX2010","A","1994",50.366358,
"GBR","LABCOMP","TOT","IDX2010","A","1995",52.150979,
"GBR","LABCOMP","TOT","IDX2010","A","1996",53.746447,
"GBR","LABCOMP","TOT","IDX2010","A","1997",57.517066,
"GBR","LABCOMP","TOT","IDX2010","A","1998",58.85739,
"GBR","LABCOMP","TOT","IDX2010","A","1999",62.63594,
"GBR","LABCOMP","TOT","IDX2010","A","2000",66.584686,
"GBR","LABCOMP","TOT","IDX2010","A","2001",70.002556,
"GBR","LABCOMP","TOT","IDX2010","A","2002",72.335918,
"GBR","LABCOMP","TOT","IDX2010","A","2003",76.43807,
"GBR","LABCOMP","TOT","IDX2010","A","2004",81.288543,
"GBR","LABCOMP","TOT","IDX2010","A","2005",83.721645,
"GBR","LABCOMP","TOT","IDX2010","A","2006",88.88652,
"GBR","LABCOMP","TOT","IDX2010","A","2007",93.542648,
"GBR","LABCOMP","TOT","IDX2010","A","2008",95.23671,
"GBR","LABCOMP","TOT","IDX2010","A","2009",96.336137,
"GBR","LABCOMP","TOT","IDX2010","A","2010",100,
"GBR","LABCOMP","TOT","IDX2010","A","2011",100.738782,
"GBR","LABCOMP","TOT","IDX2010","A","2012",100.925564,
"GBR","LABCOMP","TOT","IDX2010","A","2013",103.574455,
"GBR","LABCOMP","TOT","IDX2010","A","2014",104.281825,
"GBR","LABCOMP","TOT","IDX2010","A","2015",105.945332,
"GBR","LABCOMP","TOT","IDX2010","A","2016",108.364448,
"GBR","LABCOMP","TOT","IDX2010","A","2017",111.807287,
"GBR","LABCOMP","TOT","IDX2010","A","2018",115.166395,
"GBR","LABCOMP","TOT","IDX2010","A","2019",119.059755,
"USA","LABCOMP","TOT","AGRWTH","A","1971",7.277519,
"USA","LABCOMP","TOT","AGRWTH","A","1972",6.86082,
"USA","LABCOMP","TOT","AGRWTH","A","1973",6.548242,
"USA","LABCOMP","TOT","AGRWTH","A","1974",9.069008,
"USA","LABCOMP","TOT","AGRWTH","A","1975",9.675017,
"USA","LABCOMP","TOT","AGRWTH","A","1976",7.572606,
"USA","LABCOMP","TOT","AGRWTH","A","1977",7.576194,
"USA","LABCOMP","TOT","AGRWTH","A","1978",7.980404,
"USA","LABCOMP","TOT","AGRWTH","A","1979",9.052267,
"USA","LABCOMP","TOT","AGRWTH","A","1980",10.474324,
"USA","LABCOMP","TOT","AGRWTH","A","1981",9.70102,
"USA","LABCOMP","TOT","AGRWTH","A","1982",8.172594,
"USA","LABCOMP","TOT","AGRWTH","A","1983",4.833427,
"USA","LABCOMP","TOT","AGRWTH","A","1984",4.966802,
"USA","LABCOMP","TOT","AGRWTH","A","1985",5.681039,
"USA","LABCOMP","TOT","AGRWTH","A","1986",5.38648,
"USA","LABCOMP","TOT","AGRWTH","A","1987",4.055938,
"USA","LABCOMP","TOT","AGRWTH","A","1988",5.468796,
"USA","LABCOMP","TOT","AGRWTH","A","1989",3.634369,
"USA","LABCOMP","TOT","AGRWTH","A","1990",5.604682,
"USA","LABCOMP","TOT","AGRWTH","A","1991",5.539241,
"USA","LABCOMP","TOT","AGRWTH","A","1992",5.749684,
"USA","LABCOMP","TOT","AGRWTH","A","1993",1.913981,
"USA","LABCOMP","TOT","AGRWTH","A","1994",2.131697,
"USA","LABCOMP","TOT","AGRWTH","A","1995",2.076316,
"USA","LABCOMP","TOT","AGRWTH","A","1996",3.901417,
"USA","LABCOMP","TOT","AGRWTH","A","1997",3.42306,
"USA","LABCOMP","TOT","AGRWTH","A","1998",4.921543,
"USA","LABCOMP","TOT","AGRWTH","A","1999",4.414338,
"USA","LABCOMP","TOT","AGRWTH","A","2000",6.532817,
"USA","LABCOMP","TOT","AGRWTH","A","2001",4.419536,
"USA","LABCOMP","TOT","AGRWTH","A","2002",2.528745,
"USA","LABCOMP","TOT","AGRWTH","A","2003",4.063906,
"USA","LABCOMP","TOT","AGRWTH","A","2004",4.478285,
"USA","LABCOMP","TOT","AGRWTH","A","2005",3.676791,
"USA","LABCOMP","TOT","AGRWTH","A","2006",3.86888,
"USA","LABCOMP","TOT","AGRWTH","A","2007",4.444755,
"USA","LABCOMP","TOT","AGRWTH","A","2008",2.998415,
"USA","LABCOMP","TOT","AGRWTH","A","2009",1.93769,
"USA","LABCOMP","TOT","AGRWTH","A","2010",1.895877,
"USA","LABCOMP","TOT","AGRWTH","A","2011",1.983751,
"USA","LABCOMP","TOT","AGRWTH","A","2012",2.172901,
"USA","LABCOMP","TOT","AGRWTH","A","2013",1.487997,
"USA","LABCOMP","TOT","AGRWTH","A","2014",2.518405,
"USA","LABCOMP","TOT","AGRWTH","A","2015",2.743944,
"USA","LABCOMP","TOT","AGRWTH","A","2016",1.234487,
"USA","LABCOMP","TOT","AGRWTH","A","2017",3.063404,
"USA","LABCOMP","TOT","IDX2010","A","1970",12.494835,
"USA","LABCOMP","TOT","IDX2010","A","1971",13.404149,
"USA","LABCOMP","TOT","IDX2010","A","1972",14.323784,
"USA","LABCOMP","TOT","IDX2010","A","1973",15.26174,
"USA","LABCOMP","TOT","IDX2010","A","1974",16.645828,
"USA","LABCOMP","TOT","IDX2010","A","1975",18.256315,
"USA","LABCOMP","TOT","IDX2010","A","1976",19.638794,
"USA","LABCOMP","TOT","IDX2010","A","1977",21.126667,
"USA","LABCOMP","TOT","IDX2010","A","1978",22.81266,
"USA","LABCOMP","TOT","IDX2010","A","1979",24.877723,
"USA","LABCOMP","TOT","IDX2010","A","1980",27.483497,
"USA","LABCOMP","TOT","IDX2010","A","1981",30.149676,
"USA","LABCOMP","TOT","IDX2010","A","1982",32.613687,
"USA","LABCOMP","TOT","IDX2010","A","1983",34.190046,
"USA","LABCOMP","TOT","IDX2010","A","1984",35.888198,
"USA","LABCOMP","TOT","IDX2010","A","1985",37.92702,
"USA","LABCOMP","TOT","IDX2010","A","1986",39.969952,
"USA","LABCOMP","TOT","IDX2010","A","1987",41.591108,
"USA","LABCOMP","TOT","IDX2010","A","1988",43.865641,
"USA","LABCOMP","TOT","IDX2010","A","1989",45.45988,
"USA","LABCOMP","TOT","IDX2010","A","1990",48.007762,
"USA","LABCOMP","TOT","IDX2010","A","1991",50.667027,
"USA","LABCOMP","TOT","IDX2010","A","1992",53.580221,
"USA","LABCOMP","TOT","IDX2010","A","1993",54.605736,
"USA","LABCOMP","TOT","IDX2010","A","1994",55.769765,
"USA","LABCOMP","TOT","IDX2010","A","1995",56.927722,
"USA","LABCOMP","TOT","IDX2010","A","1996",59.14871,
"USA","LABCOMP","TOT","IDX2010","A","1997",61.173405,
"USA","LABCOMP","TOT","IDX2010","A","1998",64.184081,
"USA","LABCOMP","TOT","IDX2010","A","1999",67.017383,
"USA","LABCOMP","TOT","IDX2010","A","2000",71.395506,
"USA","LABCOMP","TOT","IDX2010","A","2001",74.550856,
"USA","LABCOMP","TOT","IDX2010","A","2002",76.436057,
"USA","LABCOMP","TOT","IDX2010","A","2003",79.542346,
"USA","LABCOMP","TOT","IDX2010","A","2004",83.104479,
"USA","LABCOMP","TOT","IDX2010","A","2005",86.160057,
"USA","LABCOMP","TOT","IDX2010","A","2006",89.493486,
"USA","LABCOMP","TOT","IDX2010","A","2007",93.471252,
"USA","LABCOMP","TOT","IDX2010","A","2008",96.273908,
"USA","LABCOMP","TOT","IDX2010","A","2009",98.139397,
"USA","LABCOMP","TOT","IDX2010","A","2010",100,
"USA","LABCOMP","TOT","IDX2010","A","2011",101.983751,
"USA","LABCOMP","TOT","IDX2010","A","2012",104.199756,
"USA","LABCOMP","TOT","IDX2010","A","2013",105.750245,
"USA","LABCOMP","TOT","IDX2010","A","2014",108.413464,
"USA","LABCOMP","TOT","IDX2010","A","2015",111.388268,
"USA","LABCOMP","TOT","IDX2010","A","2016",112.763342,
"USA","LABCOMP","TOT","IDX2010","A","2017",116.217738,
"EST","LABCOMP","TOT","AGRWTH","A","2001",9.884172,
"EST","LABCOMP","TOT","AGRWTH","A","2002",10.117606,
"EST","LABCOMP","TOT","AGRWTH","A","2003",10.458661,
"EST","LABCOMP","TOT","AGRWTH","A","2004",11.636805,
"EST","LABCOMP","TOT","AGRWTH","A","2005",8.917521,
"EST","LABCOMP","TOT","AGRWTH","A","2006",15.408143,
"EST","LABCOMP","TOT","AGRWTH","A","2007",25.689809,
"EST","LABCOMP","TOT","AGRWTH","A","2008",12.04833,
"EST","LABCOMP","TOT","AGRWTH","A","2009",4.173099,
"EST","LABCOMP","TOT","AGRWTH","A","2010",0.369664,
"EST","LABCOMP","TOT","AGRWTH","A","2011",-0.409831,
"EST","LABCOMP","TOT","AGRWTH","A","2012",7.629894,
"EST","LABCOMP","TOT","AGRWTH","A","2013",6.516242,
"EST","LABCOMP","TOT","AGRWTH","A","2014",6.823451,
"EST","LABCOMP","TOT","AGRWTH","A","2015",3.723506,
"EST","LABCOMP","TOT","AGRWTH","A","2016",6.261985,
"EST","LABCOMP","TOT","AGRWTH","A","2017",6.406726,
"EST","LABCOMP","TOT","AGRWTH","A","2018",13.417916,
"EST","LABCOMP","TOT","AGRWTH","A","2019",8.597208,
"EST","LABCOMP","TOT","IDX2010","A","2000",36.20789,
"EST","LABCOMP","TOT","IDX2010","A","2001",39.78674,
"EST","LABCOMP","TOT","IDX2010","A","2002",43.812206,
"EST","LABCOMP","TOT","IDX2010","A","2003",48.394376,
"EST","LABCOMP","TOT","IDX2010","A","2004",54.025935,
"EST","LABCOMP","TOT","IDX2010","A","2005",58.843709,
"EST","LABCOMP","TOT","IDX2010","A","2006",67.910432,
"EST","LABCOMP","TOT","IDX2010","A","2007",85.356492,
"EST","LABCOMP","TOT","IDX2010","A","2008",95.640523,
"EST","LABCOMP","TOT","IDX2010","A","2009",99.631697,
"EST","LABCOMP","TOT","IDX2010","A","2010",100,
"EST","LABCOMP","TOT","IDX2010","A","2011",99.590169,
"EST","LABCOMP","TOT","IDX2010","A","2012",107.188793,
"EST","LABCOMP","TOT","IDX2010","A","2013",114.173475,
"EST","LABCOMP","TOT","IDX2010","A","2014",121.964046,
"EST","LABCOMP","TOT","IDX2010","A","2015",126.505385,
"EST","LABCOMP","TOT","IDX2010","A","2016",134.427133,
"EST","LABCOMP","TOT","IDX2010","A","2017",143.039511,
"EST","LABCOMP","TOT","IDX2010","A","2018",162.232433,
"EST","LABCOMP","TOT","IDX2010","A","2019",176.179893,
"ISR","LABCOMP","TOT","AGRWTH","A","1996",13.279871,
"ISR","LABCOMP","TOT","AGRWTH","A","1997",8.277434,
"ISR","LABCOMP","TOT","AGRWTH","A","1998",9.213209,
"ISR","LABCOMP","TOT","AGRWTH","A","1999",5.947122,
"ISR","LABCOMP","TOT","AGRWTH","A","2000",5.329425,
"ISR","LABCOMP","TOT","AGRWTH","A","2001",5.130013,
"ISR","LABCOMP","TOT","AGRWTH","A","2002",-0.592994,
"ISR","LABCOMP","TOT","AGRWTH","A","2003",-1.52392,
"ISR","LABCOMP","TOT","AGRWTH","A","2004",1.89861,
"ISR","LABCOMP","TOT","AGRWTH","A","2005",2.508389,
"ISR","LABCOMP","TOT","AGRWTH","A","2006",6.877438,
"ISR","LABCOMP","TOT","AGRWTH","A","2007",2.065659,
"ISR","LABCOMP","TOT","AGRWTH","A","2008",3.138864,
"ISR","LABCOMP","TOT","AGRWTH","A","2009",-0.924776,
"ISR","LABCOMP","TOT","AGRWTH","A","2010",4.110306,
"ISR","LABCOMP","TOT","AGRWTH","A","2011",4.492873,
"ISR","LABCOMP","TOT","AGRWTH","A","2012",3.875445,
"ISR","LABCOMP","TOT","AGRWTH","A","2013",2.522677,
"ISR","LABCOMP","TOT","AGRWTH","A","2014",1.622487,
"ISR","LABCOMP","TOT","AGRWTH","A","2015",2.892242,
"ISR","LABCOMP","TOT","AGRWTH","A","2016",2.079966,
"ISR","LABCOMP","TOT","AGRWTH","A","2017",3.13582,
"ISR","LABCOMP","TOT","AGRWTH","A","2018",4.2855,
"ISR","LABCOMP","TOT","IDX2010","A","1995",53.622409,
"ISR","LABCOMP","TOT","IDX2010","A","1996",60.743395,
"ISR","LABCOMP","TOT","IDX2010","A","1997",65.77139,
"ISR","LABCOMP","TOT","IDX2010","A","1998",71.831046,
"ISR","LABCOMP","TOT","IDX2010","A","1999",76.102926,
"ISR","LABCOMP","TOT","IDX2010","A","2000",80.158774,
"ISR","LABCOMP","TOT","IDX2010","A","2001",84.270929,
"ISR","LABCOMP","TOT","IDX2010","A","2002",83.771207,
"ISR","LABCOMP","TOT","IDX2010","A","2003",82.494601,
"ISR","LABCOMP","TOT","IDX2010","A","2004",84.060852,
"ISR","LABCOMP","TOT","IDX2010","A","2005",86.169425,
"ISR","LABCOMP","TOT","IDX2010","A","2006",92.095674,
"ISR","LABCOMP","TOT","IDX2010","A","2007",93.998057,
"ISR","LABCOMP","TOT","IDX2010","A","2008",96.948527,
"ISR","LABCOMP","TOT","IDX2010","A","2009",96.05197,
"ISR","LABCOMP","TOT","IDX2010","A","2010",100,
"ISR","LABCOMP","TOT","IDX2010","A","2011",104.492873,
"ISR","LABCOMP","TOT","IDX2010","A","2012",108.542437,
"ISR","LABCOMP","TOT","IDX2010","A","2013",111.280612,
"ISR","LABCOMP","TOT","IDX2010","A","2014",113.086126,
"ISR","LABCOMP","TOT","IDX2010","A","2015",116.35685,
"ISR","LABCOMP","TOT","IDX2010","A","2016",118.777033,
"ISR","LABCOMP","TOT","IDX2010","A","2017",122.501667,
"ISR","LABCOMP","TOT","IDX2010","A","2018",127.751476,
"SVN","LABCOMP","TOT","AGRWTH","A","1996",13.963454,
"SVN","LABCOMP","TOT","AGRWTH","A","1997",12.095151,
"SVN","LABCOMP","TOT","AGRWTH","A","1998",7.415322,
"SVN","LABCOMP","TOT","AGRWTH","A","1999",8.500216,
"SVN","LABCOMP","TOT","AGRWTH","A","2000",10.575066,
"SVN","LABCOMP","TOT","AGRWTH","A","2001",13.234985,
"SVN","LABCOMP","TOT","AGRWTH","A","2002",5.734737,
"SVN","LABCOMP","TOT","AGRWTH","A","2003",6.917481,
"SVN","LABCOMP","TOT","AGRWTH","A","2004",5.867072,
"SVN","LABCOMP","TOT","AGRWTH","A","2005",8.520727,
"SVN","LABCOMP","TOT","AGRWTH","A","2006",6.841264,
"SVN","LABCOMP","TOT","AGRWTH","A","2007",6.856726,
"SVN","LABCOMP","TOT","AGRWTH","A","2008",6.372142,
"SVN","LABCOMP","TOT","AGRWTH","A","2009",0.960834,
"SVN","LABCOMP","TOT","AGRWTH","A","2010",2.864988,
"SVN","LABCOMP","TOT","AGRWTH","A","2011",2.476393,
"SVN","LABCOMP","TOT","AGRWTH","A","2012",0.368536,
"SVN","LABCOMP","TOT","AGRWTH","A","2013",-0.664448,
"SVN","LABCOMP","TOT","AGRWTH","A","2014",0.323107,
"SVN","LABCOMP","TOT","AGRWTH","A","2015",0.846077,
"SVN","LABCOMP","TOT","AGRWTH","A","2016",5.789506,
"SVN","LABCOMP","TOT","AGRWTH","A","2017",4.832396,
"SVN","LABCOMP","TOT","AGRWTH","A","2018",5.064646,
"SVN","LABCOMP","TOT","AGRWTH","A","2019",5.162032,
"SVN","LABCOMP","TOT","IDX2010","A","1995",32.74791,
"SVN","LABCOMP","TOT","IDX2010","A","1996",37.32065,
